SerialNumber,LogDate,IsFromSync,DeviceID,TroubleFlags,Uptime,BatteryLevel,Temperature,FaultCounterEEAccessPhysical,FaultCounterEEAccessLogical,FaultCounterEEAccessIntegrity,ComparatorProtectCounter,PowerUpCounter,PowerUpReason,PrimaryVoltageState,SecondaryVoltageState,VoltagePrimary_100mV,RowVersion
3001080,03/07/2025 4:00:36,0,604AC29C-7E39-47D9-BF8F-773D68CF2E73,0,230408,57,128,0,1,0,0,1,10,0,0,0,0x0000000EF7142892
3001082,03/07/2025 4:00:38,0,5AF81AA8-A3DD-4E2B-8905-F90E8B3769A4,0,230407,57,130,0,0,0,0,2,67,0,0,0,0x0000000EF7142BCF
3001082,03/07/2025 4:00:43,0,5AF81AA8-A3DD-4E2B-8905-F90E8B3769A4,0,230407,57,130,0,0,0,0,2,67,0,0,0,0x0000000EF71433F7
3001076,03/07/2025 4:37:56,0,0A8F40BB-A808-4E7C-A207-160FD8667753,0,230411,57,126,0,1,0,0,1,1,0,0,0,0x0000000EF7206E9E
3001078,03/07/2025 4:38:09,0,0369F103-40FD-4D24-940C-9F78CE52E154,0,230407,57,127,0,0,0,0,2,1,0,0,0,0x0000000EF7207DEC
3001075,03/07/2025 4:38:31,0,03BBFBCA-E2BF-4AFE-B13B-CEDB7ADACD50,0,230408,57,130,0,1,0,0,1,1,0,0,0,0x0000000EF7209FF2
3001077,03/07/2025 4:38:46,0,53326DF8-4F60-4785-BC8D-6121508A8232,0,230408,57,130,0,1,0,0,1,10,0,0,0,0x0000000EF720B24C
3001105,03/07/2025 4:43:13,0,036A8B67-028E-4D5B-B576-62EC144C4E3F,0,230407,57,124,0,1,0,0,1,1,0,0,0,0x0000000EF7222450
3001104,03/07/2025 4:43:22,0,0E6650AD-6813-4963-A8C3-EC511F7314B0,0,230407,57,125,0,1,0,0,1,1,0,0,0,0x0000000EF722355C
3001106,03/07/2025 4:43:30,0,14EC3A6E-E2AD-4813-AC03-AB2DC20EFC4F,0,230407,57,124,0,0,0,0,2,1,0,0,0,0x0000000EF722402A
3001102,03/07/2025 4:43:31,0,4DAB1065-59E2-4161-AD71-C5A354D90D79,0,230410,51,126,0,1,0,0,1,1,0,0,0,0x0000000EF7224140
3001103,03/07/2025 4:44:38,0,F0F84B83-65BA-4B71-85D2-931DC35B970A,0,230408,57,126,0,0,0,0,3,10,0,0,0,0x0000000EF72298E7
3001100,03/07/2025 4:44:55,0,28261047-CFC8-4C3A-AACB-685B6F62A4CF,0,230407,57,126,0,1,0,0,1,1,0,0,0,0x0000000EF722B662
3001099,03/07/2025 4:45:40,0,61411653-EF91-4DD7-B693-EA7D02F349AC,0,230408,57,125,0,1,0,0,1,1,0,0,0,0x0000000EF722F302
3001101,03/07/2025 4:45:43,0,BFE8780E-86B9-47AD-8C70-2126E5B17D7B,0,230411,51,128,0,1,0,0,1,1,0,0,0,0x0000000EF722F60A
3001101,03/07/2025 4:45:53,0,BFE8780E-86B9-47AD-8C70-2126E5B17D7B,0,230411,51,128,0,1,0,0,1,1,0,0,0,0x0000000EF7230239
3001097,03/07/2025 4:48:11,0,138830BA-34B1-49BC-995A-8BCCAEA4B305,0,230407,57,127,0,1,0,0,1,1,0,0,0,0x0000000EF723C447
3001098,03/07/2025 4:48:13,0,A77F4EE1-4457-48CB-98BB-919C9019A8ED,0,230407,57,127,0,0,0,0,2,1,0,0,0,0x0000000EF723C99A
3001095,03/07/2025 4:48:45,0,555472A0-B5C4-4D97-94CA-405C7BB20A9F,0,230407,56,128,0,0,0,0,2,1,0,0,0,0x0000000EF723F29A
3001096,03/07/2025 4:48:56,0,65797F45-8DFF-42B8-BD7E-1BB7F3026753,0,230411,57,124,0,0,0,0,2,1,0,0,0,0x0000000EF724086E
3001094,03/07/2025 4:52:42,0,CBF25485-0176-4A44-84F3-20031865D223,0,230407,56,128,0,1,0,0,1,1,0,0,0,0x0000000EF7253D60
3001092,03/07/2025 4:52:48,0,725B49B7-6B1F-4FB4-8C15-C0673211C4FF,0,230407,57,129,0,0,0,0,2,1,0,0,0,0x0000000EF7254487
3001091,03/07/2025 4:52:57,0,95F81F9A-D297-4FC7-841E-4440C5BF79A5,0,230407,49,127,0,0,0,0,2,1,0,0,0,0x0000000EF725526D
3001090,03/07/2025 4:54:43,0,8123C817-3883-4F51-B8B9-98488FA42DAD,0,230408,57,124,0,1,0,0,1,1,0,0,0,0x0000000EF725E30C
3001089,03/07/2025 4:55:06,0,B87DBD78-0535-46FB-A9A5-017E079FB882,0,230408,57,125,0,1,0,0,1,1,0,0,0,0x0000000EF726081A
3001088,03/07/2025 4:55:33,0,41CC4868-8F6F-4060-9E33-2614747EB546,0,230411,57,127,0,0,0,0,2,1,0,0,0,0x0000000EF72626AB
3001084,03/07/2025 4:57:29,0,87CCE9F3-7784-4BF7-BFB6-6EF013B13A61,0,230407,57,126,0,1,0,0,1,1,0,0,0,0x0000000EF726C7F8
3001085,03/07/2025 4:58:15,0,6BAB26E2-CC20-4F7E-847F-63EF938CC52F,0,230411,51,128,0,0,0,0,3,1,0,0,0,0x0000000EF72709B9
3001083,03/07/2025 4:58:17,0,ADB7AFA6-64C5-4406-89BD-F1F39806D8D5,0,230409,57,128,0,0,0,0,2,1,0,0,0,0x0000000EF7270D92
3001114,03/07/2025 5:02:10,0,36B9F4D6-A556-4B8C-A867-733770DD418E,0,230411,57,125,0,1,0,0,1,1,0,0,0,0x0000000EF7284B8D
3001113,03/07/2025 5:02:13,0,0CC0DB29-3B06-4734-B513-942D8F603225,0,230407,57,126,0,0,0,0,2,10,0,0,0,0x0000000EF7284FDA
3001113,03/07/2025 5:02:18,0,0CC0DB29-3B06-4734-B513-942D8F603225,0,230407,57,126,0,0,0,0,2,10,0,0,0,0x0000000EF7285598
3001112,03/07/2025 5:02:36,0,2BB6CC01-1CB2-4DBC-9479-F28A883C6316,0,230408,57,127,0,0,0,0,2,1,0,0,0,0x0000000EF72873F1
3001111,03/07/2025 5:02:40,0,99ADFAED-881E-448A-B0A3-02C64E5E773D,0,230408,58,126,0,1,0,0,1,1,0,0,0,0x0000000EF728786E
3001108,03/07/2025 5:04:14,0,31360F5A-0A17-4706-A725-77EC5D3B4947,0,230407,58,125,0,1,0,0,1,10,0,0,0,0x0000000EF728F5BE
3001107,03/07/2025 5:04:32,0,4CF61272-5789-4D30-9F35-CBB8FF037440,0,230409,57,127,0,1,0,0,1,1,0,0,0,0x0000000EF7290C7C
3001110,03/07/2025 5:05:05,0,918E2EB0-4CAF-4E5E-94F4-279ACF2654C7,0,230407,57,125,0,0,0,0,3,1,0,0,0,0x0000000EF7293A06
3001109,03/07/2025 5:05:13,0,5AA748A6-1578-4220-8992-7AF73385B4ED,0,230411,52,129,0,1,0,0,1,1,0,0,0,0x0000000EF7294480
3001110,03/07/2025 5:05:15,0,918E2EB0-4CAF-4E5E-94F4-279ACF2654C7,0,230407,57,125,0,0,0,0,3,1,0,0,0,0x0000000EF72948CD
3001120,03/07/2025 5:08:24,0,7C7DDB32-91FC-4B2E-A3A9-533FDAD734D4,0,230407,57,124,0,1,0,0,1,1,0,0,0,0x0000000EF72A4A01
3001121,03/07/2025 5:08:24,0,E7D373DC-976A-4A33-A885-EFA3F3A9CB98,0,230407,56,126,0,1,0,0,1,1,0,0,0,0x0000000EF72A4A24
3001120,03/07/2025 5:08:29,0,7C7DDB32-91FC-4B2E-A3A9-533FDAD734D4,0,230407,57,124,0,1,0,0,1,1,0,0,0,0x0000000EF72A4F40
3001122,03/07/2025 5:08:31,0,8562DB65-16DB-4FF9-9D3F-DF5652775428,0,230411,57,128,0,1,0,0,1,1,0,0,0,0x0000000EF72A51DE
3001119,03/07/2025 5:08:36,0,25A3FFA8-F805-48E2-B283-B1809ED97486,0,230408,51,123,0,0,0,0,2,1,0,0,0,0x0000000EF72A58BA
3001118,03/07/2025 5:11:26,0,2F3818B1-4985-481D-B683-A9CABCCDE1A3,0,230407,57,129,0,1,0,0,1,10,0,0,0,0x0000000EF72B4335
3001117,03/07/2025 5:11:36,0,13C49A46-2B7D-4816-9F39-2DAC85217DEA,0,230411,52,127,0,0,0,0,3,1,0,0,0,0x0000000EF72B508E
3001116,03/07/2025 5:11:41,0,620B9A06-B232-4434-9972-088179D19DF2,0,230408,57,125,0,1,0,0,1,1,0,0,0,0x0000000EF72B5726
3001115,03/07/2025 5:11:50,0,EF7E6086-53C1-4F8D-896A-C68A1F3FDFE0,0,230408,58,127,0,0,0,0,2,1,0,0,0,0x0000000EF72B6182
3001128,03/07/2025 5:13:15,0,E3ECDEF3-F6B2-4B69-A2F1-6689240B130F,0,230407,50,131,0,1,0,0,1,1,0,0,0,0x0000000EF72BDA4F
3001125,03/07/2025 5:13:51,0,6F97FD56-FE8A-4F68-8202-11FF34C58F36,0,230408,58,128,0,1,0,0,1,1,0,0,0,0x0000000EF72C0F0C
3001129,03/07/2025 5:14:29,0,25FFDFC9-EA1F-4D92-8E4B-6904CF443627,0,230408,58,132,0,0,0,0,2,1,0,0,0,0x0000000EF72C441F
3001132,03/07/2025 5:14:49,0,1E37DD0C-5C2A-415F-8A5D-9EDC4D39FB60,0,230411,52,128,0,0,0,0,2,1,0,0,0,0x0000000EF72C5C57
3001127,03/07/2025 5:17:26,0,2EC1C9C5-7FCB-4FCE-BC61-C20AC39C2B5A,0,230407,57,128,0,1,0,0,1,1,0,0,0,0x0000000EF72D3CF0
3001124,03/07/2025 5:17:35,0,73F2C144-8C4B-4FAA-8AEA-4E8A94D909AB,0,230407,57,126,0,1,0,0,1,1,0,0,0,0x0000000EF72D4729
3001126,03/07/2025 5:17:45,0,07977070-F453-41EE-BDBD-517616AE042B,0,230411,57,127,0,0,0,0,2,1,0,0,0,0x0000000EF72D5612
3001126,03/07/2025 5:17:52,0,07977070-F453-41EE-BDBD-517616AE042B,0,230411,57,127,0,0,0,0,2,1,0,0,0,0x0000000EF72D633B
3001123,03/07/2025 5:18:02,0,8F563FCC-B1A8-4D8F-AFD7-6DA8D265F1C3,0,230408,51,128,0,1,0,0,1,1,0,0,0,0x0000000EF72D7065
3001138,03/07/2025 5:19:35,0,779C632A-F045-45C3-B08B-A7F6C198CE54,0,230407,58,126,0,0,0,0,2,1,0,0,0,0x0000000EF72DF354
3001135,03/07/2025 5:20:48,0,610A70A1-A0A3-4144-842B-5CE79A3C5DFE,0,230408,57,124,0,1,0,0,1,1,0,0,0,0x0000000EF72E597D
3001136,03/07/2025 5:20:49,0,E3AA0A8B-8799-4566-9576-530150B5E00A,0,230408,57,127,0,0,0,0,2,1,0,0,0,0x0000000EF72E5A9C
3001136,03/07/2025 5:20:53,0,E3AA0A8B-8799-4566-9576-530150B5E00A,0,230408,57,127,0,0,0,0,2,1,0,0,0,0x0000000EF72E601F
3001134,03/07/2025 5:23:36,0,06ACCFA2-DD4B-49E6-B6EC-0FB6588DE61F,0,230407,57,127,0,0,0,0,3,1,0,0,0,0x0000000EF72F446B
3001133,03/07/2025 5:23:48,0,EFE18C68-18C9-4D28-8422-48FA407EED4C,0,230408,57,129,0,0,0,0,2,10,0,0,0,0x0000000EF72F5448
3001130,03/07/2025 5:23:48,0,AFAA4E80-7BAF-4AA9-B5EA-A0BD53DE04B6,0,230411,57,131,0,1,0,0,1,1,0,0,0,0x0000000EF72F5453
3001131,03/07/2025 5:23:55,0,FC731CB5-40E9-4947-A052-AAEBE7908050,0,230408,57,127,0,1,0,0,1,10,0,0,0,0x0000000EF72F5EB6
3001170,03/07/2025 6:14:25,0,A33960E1-5A46-460E-886A-44D4C555CC59,0,230407,57,123,0,1,0,0,1,10,0,0,0,0x0000000EF740A918
3001169,03/07/2025 6:14:28,0,BDC360FC-D347-4CB0-802E-3112A949E9BA,0,230407,57,126,0,0,0,0,2,10,0,0,0,0x0000000EF740AD49
3001168,03/07/2025 6:16:12,0,F3C07C29-B45E-44A8-8798-1FE2D6A4D6C2,0,230411,57,125,0,0,0,0,2,1,0,0,0,0x0000000EF741508E
3001167,03/07/2025 6:16:13,0,1357D0F9-F885-40F9-B2DD-F2E3C5A57F93,0,230407,57,125,0,0,0,0,2,1,0,0,0,0x0000000EF7415172
3001166,03/07/2025 6:17:13,0,81EEDC38-2340-419B-A6E6-56105E3B2D05,0,230407,57,129,0,1,0,0,1,1,0,0,0,0x0000000EF741B4CD
3001165,03/07/2025 6:17:13,0,5CC8314B-0D39-482D-B7EE-F86657B76A46,0,230408,58,125,0,1,0,0,1,1,0,0,0,0x0000000EF741B513
3001147,03/07/2025 6:18:10,0,3F3FC992-6995-438A-AB6B-E278E94A7CAF,0,230408,57,122,0,1,0,0,1,1,0,0,0,0x0000000EF7420E27
3001145,03/07/2025 6:18:10,0,5DB729AD-6660-4B60-AE42-47DCB7913DAD,0,230409,57,128,0,1,0,0,1,1,0,0,0,0x0000000EF7420E4A
3001163,03/07/2025 6:19:03,0,06A6F2E5-7123-4923-86FE-4B3E0D5AB505,0,230411,51,123,0,0,0,0,2,1,0,0,0,0x0000000EF742643B
3001139,03/07/2025 6:20:42,0,C35721E0-4935-4958-9C0E-20AD3937CA76,0,230407,57,124,0,1,0,0,1,10,0,0,0,0x0000000EF742FF79
3001140,03/07/2025 6:20:42,0,7C729B15-D9A3-46A9-ABAC-A7C6592A9A52,0,230411,52,126,0,1,0,0,1,10,0,0,0,0x0000000EF742FFBF
3001151,03/07/2025 6:20:43,0,F3681566-3947-4837-9672-41252D09C62D,0,230407,57,125,0,1,0,0,1,1,0,0,0,0x0000000EF74302D1
3001143,03/07/2025 6:21:27,0,71E2FEE3-DB2E-4F96-B520-146FD682A80B,0,230407,57,126,0,1,0,0,1,1,0,0,0,0x0000000EF7434A71
3001142,03/07/2025 6:22:00,0,8E005FA7-F1BF-4623-83CC-22A05116CA8C,0,230411,57,126,0,1,0,0,1,1,0,0,0,0x0000000EF7437DD3
3001141,03/07/2025 6:22:15,0,4C299C3F-4248-4318-9A21-93F1A57B4103,0,230407,57,123,0,0,0,0,2,10,0,0,0,0x0000000EF7439122
3001160,03/07/2025 6:23:28,0,3AFBEBE5-4F24-43F8-8717-8683282385A7,0,230410,57,127,0,1,0,0,1,10,0,0,0,0x0000000EF744005B
3001158,03/07/2025 6:23:30,0,9BCBA15E-FCAE-4711-B2C6-BBDE02A98D5C,0,230407,57,124,0,1,0,0,1,10,0,0,0,0x0000000EF744034E
3001159,03/07/2025 6:23:36,0,677845ED-CBA3-4BC9-ACCC-47B5B9AC8B6B,0,230407,57,128,0,1,0,0,1,10,0,0,0,0x0000000EF7440B3B
3001152,03/07/2025 6:27:03,0,C2647AA5-1D83-4FD1-AE33-BB3ADC2F0664,0,230408,57,129,0,1,0,0,1,1,0,0,0,0x0000000EF745477E
3001154,03/07/2025 6:28:27,0,1105E763-D4FA-4598-87FA-AF93536425B5,0,230411,57,129,0,1,0,0,1,1,0,0,0,0x0000000EF745C698
3001150,03/07/2025 6:28:32,0,39EF0C7A-FB6E-4E3C-954A-9E1E3FF5A28C,0,230407,57,129,0,1,0,0,1,1,0,0,0,0x0000000EF745CD59
3001150,03/07/2025 6:28:42,0,39EF0C7A-FB6E-4E3C-954A-9E1E3FF5A28C,0,230407,57,129,0,1,0,0,1,1,0,0,0,0x0000000EF745D9B1
3001148,03/07/2025 6:29:49,0,88C3834C-83BF-4767-9C3E-CDB4BCD1E41A,0,230407,52,129,0,1,0,0,1,1,0,0,0,0x0000000EF7463E61
3001144,03/07/2025 6:29:55,0,BDC69FEF-8E56-4E16-B770-38F936954B36,0,230408,58,127,0,1,0,0,1,1,0,0,0,0x0000000EF7464908
3001149,03/07/2025 6:30:03,0,382EE107-813C-4436-929E-D7576A3CA4B3,0,230411,57,125,0,1,0,0,1,67,0,0,0,0x0000000EF746540E
3001146,03/07/2025 6:31:05,0,ADDCF10D-7458-478F-AC3F-7DE6F7E4E26E,0,230408,57,126,0,1,0,0,1,1,0,0,0,0x0000000EF746AD80
3001146,03/07/2025 6:31:10,0,ADDCF10D-7458-478F-AC3F-7DE6F7E4E26E,0,230408,57,126,0,1,0,0,1,1,0,0,0,0x0000000EF746B406
3001034,03/07/2025 8:49:28,0,35691A6C-54D3-462E-A096-2963C6A1F8E1,0,259209,57,127,0,1,0,0,1,10,0,0,0,0x0000000EF77CD3F2
3001031,03/07/2025 8:50:15,0,B9B58031-E9D3-41ED-B050-8A7342725087,0,259209,57,127,0,0,0,0,2,1,0,0,0,0x0000000EF77D2FEC
3001032,03/07/2025 8:50:16,0,2EBB781E-5137-4F91-A4F6-41665402B435,0,259212,57,127,0,0,0,0,2,1,0,0,0,0x0000000EF77D3180
3001029,03/07/2025 9:08:17,0,76F95432-8A2F-415E-AFBF-2D2DEE63CE7E,0,259209,57,127,0,1,0,0,1,1,0,0,0,0x0000000EF784AEAC
3001030,03/07/2025 9:08:20,0,94D8FE76-F5A0-4CB2-AE34-3B09E44F2C7A,0,259209,57,126,0,0,0,0,2,10,0,0,0,0x0000000EF784B2E3
3001028,03/07/2025 9:08:38,0,4904D15E-B473-4E49-BDF6-216C1D4225C7,0,259213,57,125,0,1,0,0,1,1,0,0,0,0x0000000EF784CB84
3001027,03/07/2025 9:08:58,0,85EE56A3-5FD4-48DF-B8CC-EA9F267081F9,0,259208,57,125,0,1,0,0,1,1,0,0,0,0x0000000EF784F229
3001036,03/07/2025 9:14:36,0,6901FA01-3247-4F8B-88A2-ABD35AD9885E,0,259209,57,127,0,1,0,0,1,1,0,0,0,0x0000000EF7874291
3001035,03/07/2025 9:14:39,0,F5A80AA9-6628-4273-97C7-1B1533486724,0,259209,51,129,0,1,0,0,1,10,0,0,0,0x0000000EF78746CE
3001038,03/07/2025 9:14:59,0,A301B520-CD12-47D8-B23C-30B22D2CA67A,0,259208,57,126,0,1,0,0,1,1,0,0,0,0x0000000EF7877077
3001041,03/07/2025 9:24:58,0,B8C68B9D-C546-4033-9B75-8DF411F81DB4,0,259209,57,126,0,0,0,0,6,9,0,0,0,0x0000000EF78B9251
3001019,03/07/2025 9:57:00,0,43BE0C44-3ED7-4FB5-907C-5DD0D8C6AC9C,0,259208,57,127,0,0,0,0,2,1,0,0,0,0x0000000EF799355B
3001020,03/07/2025 9:58:11,0,256F8753-6A03-4367-A45A-42B27B7B6D6A,0,259213,51,127,0,0,0,0,2,1,0,0,0,0x0000000EF799B638
3001021,03/07/2025 9:58:17,0,F7BCAABA-53D0-4295-8F23-021174E5EAE0,0,259208,57,126,0,0,0,0,2,1,0,0,0,0x0000000EF799C1FE
3001022,03/07/2025 9:58:25,0,A285ED58-9A76-4089-8658-6C210D58D8AA,0,259208,57,126,0,0,0,0,2,1,0,0,0,0x0000000EF799CE0F
3001015,03/07/2025 10:01:42,0,5B62B3CB-DB89-4168-B0C0-FB601BB11BA6,0,259208,58,128,0,1,0,0,1,1,0,0,0,0x0000000EF79B385A
3001017,03/07/2025 10:02:27,0,87341B58-4BBA-473A-BC97-13AD25D229D9,0,259207,57,126,0,0,0,0,2,1,0,0,0,0x0000000EF79B8B5E
3001018,03/07/2025 10:02:28,0,72A4D3A9-3580-4313-A42B-1A4AB64B47E5,0,259207,50,125,0,0,0,0,2,10,0,0,0,0x0000000EF79B8EC6
3001013,03/07/2025 10:03:51,0,7E614D21-5524-4F9E-ADD7-B5D03CBB44F0,0,259208,57,128,0,0,0,0,2,1,0,0,0,0x0000000EF79C332E
3001014,03/07/2025 10:05:18,0,D8AAC615-9A7E-480C-AC80-1CBBE3399521,0,259212,51,125,0,0,0,0,3,10,0,0,0,0x0000000EF79CCE20
3001011,03/07/2025 10:05:31,0,6274295F-4C79-4D4A-B6AA-DBE888A4CB59,0,259208,57,126,0,1,0,0,1,1,0,0,0,0x0000000EF79CE5E2
3001074,03/07/2025 10:09:25,0,74CEF89F-836E-4946-84FF-5F5C9A98C98B,0,259208,57,126,0,1,0,0,1,1,0,0,0,0x0000000EF79E803F
3001071,03/07/2025 10:10:08,0,78F1B4D0-63B3-4440-9066-6289C7B197BC,0,259208,57,127,0,0,0,0,3,1,0,0,0,0x0000000EF79ECE7F
3001073,03/07/2025 10:10:31,0,2A10A777-4197-4790-98A9-6074928461AD,0,259208,58,127,0,0,0,0,2,1,0,0,0,0x0000000EF79EFC97
3001068,03/07/2025 10:12:48,0,390F0BFD-4034-4CA7-9C21-D836F1743F38,0,259208,58,125,0,1,0,0,1,1,0,0,0,0x0000000EF79FEA61
3001067,03/07/2025 10:13:05,0,42B4FF8D-F96C-487F-A539-B6A58AE426E5,0,259208,57,127,0,1,0,0,1,1,0,0,0,0x0000000EF7A00664
3001055,03/07/2025 10:15:52,0,BFCA6CC7-F5A2-42AC-8DD3-F776CF9E6543,0,259207,57,127,0,1,0,0,1,1,0,0,0,0x0000000EF7A13410
3001058,03/07/2025 10:16:50,0,91EAD273-4CEB-4482-827A-E98BBCB8F283,0,259208,57,126,0,0,0,0,3,1,0,0,0,0x0000000EF7A19A80
3001056,03/07/2025 10:17:04,0,100AE0FB-3FBD-4FCD-8D1A-61FF7C59A4B9,0,259212,51,127,0,0,0,0,3,1,0,0,0,0x0000000EF7A1B189
3001051,03/07/2025 10:18:58,0,CE4F42C1-6EC9-4E0D-9265-B8E22AB7CB47,0,259207,57,128,0,1,0,0,1,1,0,0,0,0x0000000EF7A27FAE
3001054,03/07/2025 10:19:41,0,5C370FA7-C723-4616-BB60-C30292D10DF2,0,259208,57,127,0,0,0,0,2,1,0,0,0,0x0000000EF7A2D52F
3001053,03/07/2025 10:19:49,0,9FEA7D00-43B9-4E16-88F7-7598C43248A8,0,259211,57,127,0,0,0,0,3,1,0,0,0,0x0000000EF7A2E54F
3001048,03/07/2025 10:23:21,0,55BFD34D-EEA2-4786-9AB9-4C25C9C32F55,0,259208,57,125,0,0,0,0,3,1,0,0,0,0x0000000EF7A46099
3001047,03/07/2025 10:23:33,0,48BBEF2E-E1FF-47BE-ABF0-9020F3E89424,0,259212,50,127,0,0,0,0,3,1,0,0,0,0x0000000EF7A4730C
3001049,03/07/2025 10:24:06,0,5754FFAE-2C56-48CE-BE8A-B500813DAA77,0,259208,50,124,0,1,0,0,1,1,0,0,0,0x0000000EF7A4B4EB
3001046,03/07/2025 10:25:29,0,2F84580C-B922-437B-8EB5-739BC912A657,0,259207,57,125,0,1,0,0,1,1,0,0,0,0x0000000EF7A5468C
3001044,03/07/2025 10:26:13,0,979CD3EA-E2C9-4420-A122-F64534A77776,0,259208,57,127,0,0,0,0,3,1,0,0,0,0x0000000EF7A59A11
3001066,03/07/2025 10:45:16,0,5EF747B9-F915-4021-A3D4-36E098147726,0,259212,51,125,0,0,0,0,3,1,0,0,0,0x0000000EF7AD9695
3001064,03/07/2025 10:45:50,0,03CE6C1E-7E2F-47B0-AF4D-315356BD62CD,0,259208,57,129,0,0,0,0,2,10,0,0,0,0x0000000EF7ADD010
3001063,03/07/2025 10:45:58,0,F2300FB4-1AA9-40C2-A5B2-80D73F505216,0,259208,57,128,0,1,0,0,1,1,0,0,0,0x0000000EF7ADE0E5
3001008,03/07/2025 11:51:44,0,666ECBD3-1705-47BD-8B05-137DD28432AB,0,259208,57,128,0,1,0,0,1,10,0,0,0,0x0000000EF7CA9445
3001007,03/07/2025 11:52:36,0,647FC20D-E534-49F5-BE86-61819F3914DD,0,259208,57,129,0,1,0,0,1,10,0,0,0,0x0000000EF7CAF06F
3001009,03/07/2025 11:53:14,0,7D7ECE39-2654-4C5B-9742-4D2482FE0510,0,259208,57,126,0,1,0,0,1,1,0,0,0,0x0000000EF7CB38DA
3001006,03/07/2025 11:54:35,0,FB768707-6EB4-4293-889E-391D7F1159E2,0,259208,57,127,0,1,0,0,1,1,0,0,0,0x0000000EF7CBC538
3001003,03/07/2025 11:55:20,0,D17A7D82-5D34-4625-A534-A7871E7C9D21,0,259207,50,126,0,1,0,0,1,10,0,0,0,0x0000000EF7CC1323
3001081,03/07/2025 12:00:11,0,2795739D-948B-4189-BD64-4002F0E2D36D,0,259208,51,126,0,1,0,0,1,10,0,0,0,0x0000000EF7CE3582
3001082,03/07/2025 12:00:38,0,5AF81AA8-A3DD-4E2B-8905-F90E8B3769A4,0,259208,57,129,0,0,0,0,2,67,0,0,0,0x0000000EF7CE6618
3001080,03/07/2025 12:00:42,0,604AC29C-7E39-47D9-BF8F-773D68CF2E73,0,259208,56,126,0,1,0,0,1,10,0,0,0,0x0000000EF7CE6CDB
3001078,03/07/2025 12:38:15,0,0369F103-40FD-4D24-940C-9F78CE52E154,0,259208,57,127,0,0,0,0,2,1,0,0,0,0x0000000EF7E08D98
3001105,03/07/2025 12:43:19,0,036A8B67-028E-4D5B-B576-62EC144C4E3F,0,259207,57,128,0,1,0,0,1,1,0,0,0,0x0000000EF7E2D93B
3001104,03/07/2025 12:43:22,0,0E6650AD-6813-4963-A8C3-EC511F7314B0,0,259208,57,129,0,1,0,0,1,1,0,0,0,0x0000000EF7E2E11E
3001102,03/07/2025 12:43:27,0,4DAB1065-59E2-4161-AD71-C5A354D90D79,0,259211,51,130,0,1,0,0,1,1,0,0,0,0x0000000EF7E2EAC9
3001106,03/07/2025 12:43:38,0,14EC3A6E-E2AD-4813-AC03-AB2DC20EFC4F,0,259207,58,131,0,0,0,0,2,1,0,0,0,0x0000000EF7E2F7C7
3001103,03/07/2025 12:44:43,0,F0F84B83-65BA-4B71-85D2-931DC35B970A,0,259208,57,127,0,0,0,0,3,10,0,0,0,0x0000000EF7E37C9E
3001100,03/07/2025 12:44:56,0,28261047-CFC8-4C3A-AACB-685B6F62A4CF,0,259208,57,131,0,1,0,0,1,1,0,0,0,0x0000000EF7E398E6
3001099,03/07/2025 12:45:51,0,61411653-EF91-4DD7-B693-EA7D02F349AC,0,259208,57,126,0,1,0,0,1,1,0,0,0,0x0000000EF7E4044F
3001101,03/07/2025 12:45:55,0,BFE8780E-86B9-47AD-8C70-2126E5B17D7B,0,259212,57,127,0,1,0,0,1,1,0,0,0,0x0000000EF7E40DD9
3001098,03/07/2025 12:48:13,0,A77F4EE1-4457-48CB-98BB-919C9019A8ED,0,259208,57,127,0,0,0,0,2,1,0,0,0,0x0000000EF7E51C62
3001097,03/07/2025 12:48:22,0,138830BA-34B1-49BC-995A-8BCCAEA4B305,0,259208,56,127,0,1,0,0,1,1,0,0,0,0x0000000EF7E52D91
3001095,03/07/2025 12:48:42,0,555472A0-B5C4-4D97-94CA-405C7BB20A9F,0,259208,56,130,0,0,0,0,2,1,0,0,0,0x0000000EF7E550BB
3001094,03/07/2025 12:52:43,0,CBF25485-0176-4A44-84F3-20031865D223,0,259208,56,128,0,1,0,0,1,1,0,0,0,0x0000000EF7E7232A
3001092,03/07/2025 12:52:49,0,725B49B7-6B1F-4FB4-8C15-C0673211C4FF,0,259208,57,126,0,0,0,0,2,1,0,0,0,0x0000000EF7E72DDA
3001091,03/07/2025 12:52:58,0,95F81F9A-D297-4FC7-841E-4440C5BF79A5,0,259208,57,130,0,0,0,0,2,1,0,0,0,0x0000000EF7E741DA
3001090,03/07/2025 12:54:44,0,8123C817-3883-4F51-B8B9-98488FA42DAD,0,259208,57,128,0,1,0,0,1,1,0,0,0,0x0000000EF7E7FFC5
3001087,03/07/2025 12:55:22,0,7F64E5A9-841D-4A78-B19F-7110BC1828F3,0,259208,57,128,0,0,0,0,2,1,0,0,0,0x0000000EF7E8413B
3001088,03/07/2025 12:55:34,0,41CC4868-8F6F-4060-9E33-2614747EB546,0,259212,52,128,0,0,0,0,2,1,0,0,0,0x0000000EF7E855E9
3001084,03/07/2025 12:57:29,0,87CCE9F3-7784-4BF7-BFB6-6EF013B13A61,0,259207,57,128,0,1,0,0,1,1,0,0,0,0x0000000EF7E91EEF
